586.4424 	DATA 	Keypress: num_add
586.4840 	EXP 	Sound  started
587.4429 	DATA 	Keypress: num_add
587.5164 	DATA 	Keypress: 1
588.4426 	DATA 	Keypress: num_add
589.4426 	DATA 	Keypress: num_add
590.4425 	DATA 	Keypress: num_add
591.4428 	DATA 	Keypress: num_add
592.4425 	DATA 	Keypress: num_add
593.4424 	DATA 	Keypress: num_add
594.4425 	DATA 	Keypress: num_add
595.4437 	DATA 	Keypress: num_add
596.4432 	DATA 	Keypress: num_add
597.4430 	DATA 	Keypress: num_add
598.4432 	DATA 	Keypress: num_add
599.4429 	DATA 	Keypress: num_add
600.4430 	DATA 	Keypress: num_add
601.4429 	DATA 	Keypress: num_add
602.4430 	DATA 	Keypress: num_add
603.4435 	DATA 	Keypress: num_add
604.4427 	DATA 	Keypress: num_add
604.4851 	EXP 	Sound  started
605.4431 	DATA 	Keypress: num_add
606.4430 	DATA 	Keypress: num_add
607.4430 	DATA 	Keypress: num_add
608.4428 	DATA 	Keypress: num_add
609.4426 	DATA 	Keypress: num_add
610.4425 	DATA 	Keypress: num_add
611.4424 	DATA 	Keypress: num_add
612.4426 	DATA 	Keypress: num_add
613.4427 	DATA 	Keypress: num_add
614.4424 	DATA 	Keypress: num_add
615.4424 	DATA 	Keypress: num_add
616.4428 	DATA 	Keypress: num_add
617.4422 	DATA 	Keypress: num_add
618.4423 	DATA 	Keypress: num_add
618.4865 	EXP 	Sound  started
619.3634 	DATA 	Keypress: 1
619.4424 	DATA 	Keypress: num_add
620.4423 	DATA 	Keypress: num_add
621.4426 	DATA 	Keypress: num_add
622.4422 	DATA 	Keypress: num_add
623.4436 	DATA 	Keypress: num_add
624.4434 	DATA 	Keypress: num_add
625.4430 	DATA 	Keypress: num_add
626.4436 	DATA 	Keypress: num_add
627.4430 	DATA 	Keypress: num_add
628.4434 	DATA 	Keypress: num_add
629.4431 	DATA 	Keypress: num_add
630.4435 	DATA 	Keypress: num_add
631.4429 	DATA 	Keypress: num_add
632.4429 	DATA 	Keypress: num_add
633.4427 	DATA 	Keypress: num_add
634.4431 	DATA 	Keypress: num_add
635.4426 	DATA 	Keypress: num_add
636.4429 	DATA 	Keypress: num_add
636.4881 	EXP 	Sound  started
637.4425 	DATA 	Keypress: num_add
637.5239 	DATA 	Keypress: 1
638.4428 	DATA 	Keypress: num_add
639.4427 	DATA 	Keypress: num_add
640.4426 	DATA 	Keypress: num_add
641.4426 	DATA 	Keypress: num_add
642.4424 	DATA 	Keypress: num_add
643.4424 	DATA 	Keypress: num_add
644.4422 	DATA 	Keypress: num_add
645.4423 	DATA 	Keypress: num_add
646.4425 	DATA 	Keypress: num_add
647.4421 	DATA 	Keypress: num_add
648.4426 	DATA 	Keypress: num_add
649.4436 	DATA 	Keypress: num_add
650.4436 	DATA 	Keypress: num_add
651.4433 	DATA 	Keypress: num_add
652.4429 	DATA 	Keypress: num_add
653.4433 	DATA 	Keypress: num_add
654.4430 	DATA 	Keypress: num_add
654.4894 	EXP 	Sound  started
655.4434 	DATA 	Keypress: num_add
655.5518 	DATA 	Keypress: 1
656.4430 	DATA 	Keypress: num_add
657.4428 	DATA 	Keypress: num_add
658.4427 	DATA 	Keypress: num_add
659.4430 	DATA 	Keypress: num_add
660.4430 	DATA 	Keypress: num_add
661.4429 	DATA 	Keypress: num_add
662.4430 	DATA 	Keypress: num_add
663.4428 	DATA 	Keypress: num_add
664.4425 	DATA 	Keypress: num_add
665.4425 	DATA 	Keypress: num_add
666.4429 	DATA 	Keypress: num_add
667.4429 	DATA 	Keypress: num_add
668.4432 	DATA 	Keypress: num_add
669.4424 	DATA 	Keypress: num_add
670.4427 	DATA 	Keypress: num_add
671.4425 	DATA 	Keypress: num_add
672.4426 	DATA 	Keypress: num_add
672.4905 	EXP 	Sound  started
673.4423 	DATA 	Keypress: num_add
673.4681 	DATA 	Keypress: 1
674.4421 	DATA 	Keypress: num_add
675.4433 	DATA 	Keypress: num_add
676.4435 	DATA 	Keypress: num_add
677.4430 	DATA 	Keypress: num_add
678.4436 	DATA 	Keypress: num_add
679.4432 	DATA 	Keypress: num_add
680.4431 	DATA 	Keypress: num_add
681.4428 	DATA 	Keypress: num_add
682.4432 	DATA 	Keypress: num_add
683.4430 	DATA 	Keypress: num_add
684.4428 	DATA 	Keypress: num_add
685.4433 	DATA 	Keypress: num_add
686.4432 	DATA 	Keypress: num_add
687.4428 	DATA 	Keypress: num_add
688.4427 	DATA 	Keypress: num_add
689.4429 	DATA 	Keypress: num_add
690.4432 	DATA 	Keypress: num_add
690.4917 	EXP 	Sound  started
691.4428 	DATA 	Keypress: num_add
692.4426 	DATA 	Keypress: num_add
693.4428 	DATA 	Keypress: num_add
694.4427 	DATA 	Keypress: num_add
695.4428 	DATA 	Keypress: num_add
696.4425 	DATA 	Keypress: num_add
697.4429 	DATA 	Keypress: num_add
698.4427 	DATA 	Keypress: num_add
699.4424 	DATA 	Keypress: num_add
700.4421 	DATA 	Keypress: num_add
701.4428 	DATA 	Keypress: num_add
702.4422 	DATA 	Keypress: num_add
703.4438 	DATA 	Keypress: num_add
704.4434 	DATA 	Keypress: num_add
704.4931 	EXP 	Sound  started
705.4436 	DATA 	Keypress: num_add
705.4822 	DATA 	Keypress: 1
706.4432 	DATA 	Keypress: num_add
707.4435 	DATA 	Keypress: num_add
708.4429 	DATA 	Keypress: num_add
709.4433 	DATA 	Keypress: num_add
710.4433 	DATA 	Keypress: num_add
711.4429 	DATA 	Keypress: num_add
712.4435 	DATA 	Keypress: num_add
713.4430 	DATA 	Keypress: num_add
714.4429 	DATA 	Keypress: num_add
715.4430 	DATA 	Keypress: num_add
716.4426 	DATA 	Keypress: num_add
717.4430 	DATA 	Keypress: num_add
718.4428 	DATA 	Keypress: num_add
719.4429 	DATA 	Keypress: num_add
720.4425 	DATA 	Keypress: num_add
721.4428 	DATA 	Keypress: num_add
722.4428 	DATA 	Keypress: num_add
722.4944 	EXP 	Sound  started
723.4423 	DATA 	Keypress: num_add
724.4426 	DATA 	Keypress: num_add
725.4424 	DATA 	Keypress: num_add
726.2855 	DATA 	Keypress: 1
726.4429 	DATA 	Keypress: num_add
727.4422 	DATA 	Keypress: num_add
728.4432 	DATA 	Keypress: num_add
729.4427 	DATA 	Keypress: num_add
730.4436 	DATA 	Keypress: num_add
731.4435 	DATA 	Keypress: num_add
732.4433 	DATA 	Keypress: num_add
733.4439 	DATA 	Keypress: num_add
734.4431 	DATA 	Keypress: num_add
735.4434 	DATA 	Keypress: num_add
736.4435 	DATA 	Keypress: num_add
737.4432 	DATA 	Keypress: num_add
738.4433 	DATA 	Keypress: num_add
739.4429 	DATA 	Keypress: num_add
740.4431 	DATA 	Keypress: num_add
740.4960 	EXP 	Sound  started
741.4431 	DATA 	Keypress: num_add
741.5424 	DATA 	Keypress: 1
742.4430 	DATA 	Keypress: num_add
743.4433 	DATA 	Keypress: num_add
744.4426 	DATA 	Keypress: num_add
745.4431 	DATA 	Keypress: num_add
746.4429 	DATA 	Keypress: num_add
747.4428 	DATA 	Keypress: num_add
748.4426 	DATA 	Keypress: num_add
749.4427 	DATA 	Keypress: num_add
750.4424 	DATA 	Keypress: num_add
751.4426 	DATA 	Keypress: num_add
752.4429 	DATA 	Keypress: num_add
753.4423 	DATA 	Keypress: num_add
754.4426 	DATA 	Keypress: num_add
755.4427 	DATA 	Keypress: num_add
756.4439 	DATA 	Keypress: num_add
757.4436 	DATA 	Keypress: num_add
758.4436 	DATA 	Keypress: num_add
758.4972 	EXP 	Sound  started
759.3497 	DATA 	Keypress: 1
759.4439 	DATA 	Keypress: num_add
760.4431 	DATA 	Keypress: num_add
761.4435 	DATA 	Keypress: num_add
762.4430 	DATA 	Keypress: num_add
763.4431 	DATA 	Keypress: num_add
764.4430 	DATA 	Keypress: num_add
765.4429 	DATA 	Keypress: num_add
766.4428 	DATA 	Keypress: num_add
767.4431 	DATA 	Keypress: num_add
768.4433 	DATA 	Keypress: num_add
769.4432 	DATA 	Keypress: num_add
770.4427 	DATA 	Keypress: num_add
771.4429 	DATA 	Keypress: num_add
772.4426 	DATA 	Keypress: num_add
773.4430 	DATA 	Keypress: num_add
774.4430 	DATA 	Keypress: num_add
775.4435 	DATA 	Keypress: num_add
776.4428 	DATA 	Keypress: num_add
776.4983 	EXP 	Sound  started
777.4429 	DATA 	Keypress: num_add
778.4425 	DATA 	Keypress: num_add
779.4433 	DATA 	Keypress: num_add
780.4428 	DATA 	Keypress: num_add
781.4425 	DATA 	Keypress: num_add
782.4425 	DATA 	Keypress: num_add
783.4438 	DATA 	Keypress: num_add
784.4433 	DATA 	Keypress: num_add
785.4438 	DATA 	Keypress: num_add
786.4437 	DATA 	Keypress: num_add
787.4435 	DATA 	Keypress: num_add
788.4433 	DATA 	Keypress: num_add
789.4437 	DATA 	Keypress: num_add
790.4433 	DATA 	Keypress: num_add
790.5160 	EXP 	window1: blendMode = 'avg'
791.4430 	DATA 	Keypress: num_add
796.3460 	DATA 	Keypress: space
796.3466 	EXP 	window1: mouseVisible = True
